COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ALTITUD;COD_CA;COMUNIDAD_AUTONOMA
13042000000;13410;13;Ciudad Real;Fuencaliente;1006;27004,8;91372;13042000101;Fuencaliente;976;-4,305972274;38,40643204;692;8;Castilla-La Mancha
13043000000;13420;13;Ciudad Real;Fuenllana;192;5995,872;32302;13043000101;Fuenllana;191;-2,959276929;38,75700316;904;8;Castilla-La Mancha
13044000000;13430;13;Ciudad Real;Fuente el Fresno;3009;11945,7344;72271;13044000301;Fuente el Fresno;2875;-3,774957365;39,22840567;679;8;Castilla-La Mancha
13045000000;13440;13;Ciudad Real;Granátula de Calatrava;689;15265,4758;76597;13045000101;Granátula de Calatrava;684;-3,742581888;38,79519062;656;8;Castilla-La Mancha
13046000000;13450;13;Ciudad Real;Guadalmez;709;7199,3198;45943;13046000101;Guadalmez;707;-4,972222023;38,72644122;358;8;Castilla-La Mancha
13047000000;13460;13;Ciudad Real;Herencia;8658;22731,13;96583;13047000101;Herencia;8610;-3,355253433;39,36528412;643;8;Castilla-La Mancha
13048000000;13470;13;Ciudad Real;Hinojosas de Calatrava;509;10243,86;58459;13048000101;Hinojosas de Calatrava;489;-4,140811683;38,61482981;755;8;Castilla-La Mancha
13049000000;13480;13;Ciudad Real;Horcajo de los Montes;800;20746,88;81422;13049000101;Horcajo de los Montes;773;-4,650658648;39,32617316;574;8;Castilla-La Mancha
13050000000;13490;13;Ciudad Real;Las Labores;551;3413,8192;48600;13050000101;Las Labores;542;-3,519137048;39,27477372;650;8;Castilla-La Mancha
13051000000;13500;13;Ciudad Real;Luciana;350;11383,5501;67845;13051000301;Luciana;336;-4,293464142;38,98481398;549;8;Castilla-La Mancha
13052000000;13510;13;Ciudad Real;Malagón;7865;36479,7303;102818;13052000301;Malagón;7286;-3,853594157;39,17080317;640;8;Castilla-La Mancha
13053000000;13520;13;Ciudad Real;Manzanares;17699;47381,61;121354;13053000301;Manzanares;17616;-3,371841927;38,99608022;661;8;Castilla-La Mancha
13054000000;13530;13;Ciudad Real;Membrilla;5800;14408,79;58830;13054000101;Membrilla;5746;-3,348754916;38,97285731;664;8;Castilla-La Mancha
13055000000;13540;13;Ciudad Real;Mestanza;636;37091,12;103792;13055000201;Mestanza;398;-4,070901742;38,57492823;735;8;Castilla-La Mancha
13056000000;13550;13;Ciudad Real;Miguelturra;15890;11916,81;78038;13056000101;Miguelturra;15714;-3,889405954;38,96466946;629;8;Castilla-La Mancha
13057000000;13560;13;Ciudad Real;Montiel;1164;27021,71;258291;13057000101;Montiel;1154;-2,864708206;38,69787949;892;8;Castilla-La Mancha
13058000000;13570;13;Ciudad Real;Moral de Calatrava;5176;18851,91;76325;13058000101;Moral de Calatrava;5089;-3,579718555;38,83082861;671;8;Castilla-La Mancha
13059000000;13580;13;Ciudad Real;Navalpino;197;19632,66;62055;13059000101;Navalpino;189;-4,590927604;39,22530788;616;8;Castilla-La Mancha
13060000000;13590;13;Ciudad Real;Navas de Estena;277;14654,0629;67495;13060000101;Navas de Estena;259;-4,521713601;39,49547805;662;8;Castilla-La Mancha
13061000000;13600;13;Ciudad Real;Pedro Muñoz;7707;10162,6;55265;13061000101;Pedro Muñoz;7688;-2,947399759;39,40608885;655;8;Castilla-La Mancha
13062000000;13610;13;Ciudad Real;Picón;692;5957,44;44598;13062000101;Picón;671;-4,060264944;39,04980479;601;8;Castilla-La Mancha
13063000000;13620;13;Ciudad Real;Piedrabuena;4319;56536,2793;127694;13063000201;Piedrabuena;3984;-4,174065881;39,03584488;594;8;Castilla-La Mancha
13064000000;13630;13;Ciudad Real;Poblete;3005;2793,45;34477;13064000101;Poblete;2965;-3,981267418;38,93537866;626;8;Castilla-La Mancha
13065000000;13640;13;Ciudad Real;Porzuna;3535;21190,3946;75780;13065000201;Porzuna;2683;-4,15410672;39,1466926;642;8;Castilla-La Mancha
13066000000;13650;13;Ciudad Real;Pozuelo de Calatrava;4091;9992,61;57382;13066000101;Pozuelo de Calatrava;3916;-3,836706614;38,91220995;623;8;Castilla-La Mancha
13067000000;13660;13;Ciudad Real;Los Pozuelos de Calatrava;331;8399,5522;39406;13067000101;Los Pozuelos de Calatrava;319;-4,16936816;38,90034994;581;8;Castilla-La Mancha
13068000000;13670;13;Ciudad Real;Puebla de Don Rodrigo;1150;42487,2883;108529;13068000101;Puebla de Don Rodrigo;1110;-4,620496206;39,08686;495;8;Castilla-La Mancha
13069000000;13680;13;Ciudad Real;Puebla del Príncipe;649;3397,4774;24354;13069000101;Puebla del Príncipe;644;-2,925232605;38,56650215;940;8;Castilla-La Mancha
13070000000;13690;13;Ciudad Real;Puerto Lápice;827;5484,05;46986;13070000101;Puerto Lápice;809;-3,481052179;39,32436004;675;8;Castilla-La Mancha
13071000000;13700;13;Ciudad Real;Puertollano;45699;22513,39;83032;13071000401;Puertollano;45361;-4,11106537;38,68660737;700;8;Castilla-La Mancha
13072000000;13710;13;Ciudad Real;Retuerta del Bullaque;876;65483,42;153229;13072000301;Retuerta del Bullaque;601;-4,409474274;39,46183903;731;8;Castilla-La Mancha
13073000000;13720;13;Ciudad Real;Saceruela;520;24728,3904;69654;13073000101;Saceruela;499;-4,609674524;38,94380375;580;8;Castilla-La Mancha
13074000000;13730;13;Ciudad Real;San Carlos del Valle;1055;5768,6;27692;13074000101;San Carlos del Valle;1050;-3,241461575;38,84398278;755;8;Castilla-La Mancha
13075000000;13740;13;Ciudad Real;San Lorenzo de Calatrava;188;10584,11;52573;13075000101;San Lorenzo de Calatrava;186;-3,824693076;38,47711359;766;8;Castilla-La Mancha
13076000000;13750;13;Ciudad Real;Santa Cruz de los Cáñamos;466;1771,7055;16029;13076000101;Santa Cruz de los Cáñamos;466;-2,866587701;38,63668979;997;8;Castilla-La Mancha
13077000000;13760;13;Ciudad Real;Santa Cruz de Mudela;3869;13358,34;55050;13077000101;Santa Cruz de Mudela;3849;-3,469212547;38,64390821;721;8;Castilla-La Mancha
13078000000;13770;13;Ciudad Real;Socuéllamos;12236;37243,58;98421;13078000101;Socuéllamos;12191;-2,792589859;39,28647673;677;8;Castilla-La Mancha
13079000000;13780;13;Ciudad Real;La Solana;15214;13516,77;54891;13079000101;La Solana;15182;-3,238765108;38,94218032;769;8;Castilla-La Mancha
13080000000;13790;13;Ciudad Real;Solana del Pino;333;18007,21;64794;13080000201;Solana del Pino;323;-4,074451942;38,46623622;722;8;Castilla-La Mancha
13081000000;13800;13;Ciudad Real;Terrinches;579;5551,9715;32584;13081000101;Terrinches;579;-2,841539531;38,61005164;922;8;Castilla-La Mancha
13082000000;13810;13;Ciudad Real;Tomelloso;37185;24215,41;80356;13082000201;Tomelloso;37174;-3,021528929;39,15877703;662;8;Castilla-La Mancha
13083000000;13820;13;Ciudad Real;Torralba de Calatrava;3086;10158,4915;66511;13083000101;Torralba de Calatrava;2994;-3,749955938;39,01601529;617;8;Castilla-La Mancha
13084000000;13830;13;Ciudad Real;Torre de Juan Abad;928;39918,73;178081;13084000101;Torre de Juan Abad;904;-3,061629758;38,5833492;818;8;Castilla-La Mancha
13085000000;13840;13;Ciudad Real;Torrenueva;2637;14200,39;49018;13085000101;Torrenueva;2629;-3,365195122;38,64009113;730;8;Castilla-La Mancha
13086000000;13850;13;Ciudad Real;Valdemanco del Esteras;157;14244,45;75790;13086000101;Valdemanco del Esteras;154;-4,830627666;38,93827754;554;8;Castilla-La Mancha
13087000000;13860;13;Ciudad Real;Valdepeñas;30698;48925,98;115803;13087000102;Valdepeñas;30275;-3,385215871;38,76019122;705;8;Castilla-La Mancha
13088000000;13870;13;Ciudad Real;Valenzuela de Calatrava;639;4408,0118;31127;13088000101;Valenzuela de Calatrava;638;-3,771796666;38,85200487;655;8;Castilla-La Mancha
13089000000;13880;13;Ciudad Real;Villahermosa;1714;36301,0336;80502;13089000201;Villahermosa;1675;-2,871327589;38,75031146;955;8;Castilla-La Mancha
13090000000;13890;13;Ciudad Real;Villamanrique;1049;37026,72;106657;13090000101;Villamanrique;1044;-2,99848223;38,54662065;853;8;Castilla-La Mancha
13091000000;13900;13;Ciudad Real;Villamayor de Calatrava;609;14480,6651;59423;13091000101;Villamayor de Calatrava;546;-4,137488799;38,78828645;660;8;Castilla-La Mancha
13092000000;13910;13;Ciudad Real;Villanueva de la Fuente;1832;12909,6206;52223;13092000101;Villanueva de la Fuente;1826;-2,694289901;38,6916249;1004;8;Castilla-La Mancha
13093000000;13920;13;Ciudad Real;Villanueva de los Infantes;4722;13506,361;52351;13093000101;Villanueva de los Infantes;4625;-3,014951409;38,73673591;879;8;Castilla-La Mancha
13094000000;13930;13;Ciudad Real;Villanueva de San Carlos;263;10907,53;50071;13094000301;Villanueva de San Carlos;190;-3,910041121;38,62198827;651;8;Castilla-La Mancha
13095000000;13940;13;Ciudad Real;Villar del Pozo;48;1314,46;22471;13095000101;Villar del Pozo;45;-3,96355746;38,8497605;637;8;Castilla-La Mancha
13096000000;13950;13;Ciudad Real;Villarrubia de los Ojos;9583;28175,86;85002;13096000101;Villarrubia de los Ojos;9377;-3,607635389;39,21795451;621;8;Castilla-La Mancha
13097000000;13960;13;Ciudad Real;Villarta de San Juan;2685;6599,61;42347;13097000101;Villarta de San Juan;2657;-3,424763385;39,23886164;627;8;Castilla-La Mancha
13098000000;13970;13;Ciudad Real;Viso del Marqués;2088;53319,9722;157081;13098000801;Viso del Marqués;1928;-3,564708143;38,52127974;782;8;Castilla-La Mancha
13901000000;13715;13;Ciudad Real;El Robledo;1080;10549,8546;49779;13901000101;El Robledo;829;-4,280755799;39,21931278;588;8;Castilla-La Mancha
13902000000;13717;13;Ciudad Real;Ruidera;528;3920,2705;39060;13902000101;Ruidera;505;-2,883966261;38,97746397;782;8;Castilla-La Mancha
13903000000;13175;13;Ciudad Real;Arenales de San Gregorio;625;3052,93;28091;13903000101;Arenales de San Gregorio;623;-3,025126442;39,30851971;646;8;Castilla-La Mancha
13904000000;13495;13;Ciudad Real;Llanos del Caudillo;661;2042,42;21750;13904000101;Llanos del Caudillo;661;-3,352053086;39,11853267;648;8;Castilla-La Mancha
14001000000;14010;14;Córdoba;Adamuz;4098;33497,74;98761;14001000101;Adamuz;3190;-4,524984237;38,02739342;243;1;Andalucía
14002000000;14020;14;Córdoba;Aguilar de la Frontera;13119;16601,26;116878;14002000101;Aguilar de la Frontera;12854;-4,656246217;37,51486576;374;1;Andalucía
14003000000;14030;14;Córdoba;Alcaracejos;1506;17587,39;85728;14003000101;Alcaracejos;1420;-4,967604393;38,38822718;610;1;Andalucía
14004000000;14040;14;Córdoba;Almedinilla;2310;5545,7;40262;14004000101;Almedinilla;1541;-4,090894684;37,4388973;641;1;Andalucía
14005000000;14050;14;Córdoba;Almodóvar del Río;8029;17252,979;78288;14005000101;Almodóvar del Río;5451;-5,019702225;37,8097745;116;1;Andalucía
14006000000;14060;14;Córdoba;Añora;1487;11224,54;90620;14006000101;Añora;1438;-4,897852843;38,41221905;624;1;Andalucía
14007000000;14070;14;Córdoba;Baena;18335;36240,04;108269;14007000301;Baena;16632;-4,326332802;37,61442682;426;1;Andalucía
14008000000;14080;14;Córdoba;Belalcázar;3090;35600,27;116200;14008000101;Belalcázar;2961;-5,167112937;38,57837298;488;1;Andalucía
14009000000;14090;14;Córdoba;Belmez;2866;20738,7974;73263;14009000101;Belmez;2698;-5,208667987;38,27241665;527;1;Andalucía
14010000000;14100;14;Córdoba;Benamejí;4887;5335,05;37355;14010000101;Benamejí;4702;-4,540484766;37,26752937;456;1;Andalucía
14011000000;14110;14;Córdoba;Los Blázquez;620;10243,59;46310;14011000101;Los Blázquez;618;-5,438395076;38,40669124;595;1;Andalucía
14012000000;14120;14;Córdoba;Bujalance;7072;12481,3516;68506;14012000101;Bujalance;6972;-4,382674846;37,89693026;347;1;Andalucía
14013000000;14130;14;Córdoba;Cabra;19986;22907,69;67890;14013000501;Cabra;18474;-4,44243997;37,47334941;452;1;Andalucía
14014000000;14140;14;Córdoba;Cañete de las Torres;2763;10352,3369;64580;14014000101;Cañete de las Torres;2746;-4,318860165;37,86753952;320;1;Andalucía
14015000000;14150;14;Córdoba;Carcabuey;2322;7982,04;37854;14015000301;Carcabuey;2133;-4,273622347;37,44359817;623;1;Andalucía
14016000000;14160;14;Córdoba;Cardeña;1389;51377,63;135620;14016000201;Cardeña;996;-4,323836967;38,27027322;745;1;Andalucía
14017000000;14170;14;Córdoba;La Carlota;14520;7936,76;56693;14017000401;La Carlota;8037;-4,932692892;37,67363141;213;1;Andalucía
14018000000;14180;14;Córdoba;El Carpio;4321;4668,21;36129;14018000101;El Carpio;3864;-4,498562071;37,94072241;180;1;Andalucía
14019000000;14190;14;Córdoba;Castro del Río;7590;21973,7;92052;14019000301;Castro del Río;7097;-4,481526084;37,68875162;231;1;Andalucía
14020000000;14200;14;Córdoba;Conquista;368;3877,34;27109;14020000101;Conquista;367;-4,500929643;38,4084261;595;1;Andalucía
14021000000;14001;14;Córdoba;Córdoba;324159;125461,17;233684;14021000901;Córdoba;290079;-4,776241735;37,88519997;110;1;Andalucía
14022000000;14210;14;Córdoba;Doña Mencía;4462;1530,74;18033;14022000101;Doña Mencía;4462;-4,357655012;37,55449573;589;1;Andalucía
14023000000;14220;14;Córdoba;Dos Torres;2361;12905,53;103757;14023000101;Dos Torres;2316;-4,894820817;38,4451104;588;1;Andalucía
14024000000;14230;14;Córdoba;Encinas Reales;2216;3335,93;38324;14024000101;Encinas Reales;2086;-4,490052031;37,27508062;447;1;Andalucía
14025000000;14240;14;Córdoba;Espejo;3178;5648,01;40345;14025000101;Espejo;3175;-4,55226558;37,682404;394;1;Andalucía
14026000000;14250;14;Córdoba;Espiel;2323;43727,06;163681;14026000301;Espiel;1968;-5,018345131;38,18853288;547;1;Andalucía
14027000000;14260;14;Córdoba;Fernán-Núñez;9650;3048,98;27285;14027000101;Fernán-Núñez;8972;-4,723993718;37,67218815;308;1;Andalucía
14028000000;14270;14;Córdoba;Fuente la Lancha;330;783,0707;16087;14028000101;Fuente la Lancha;327;-5,049059121;38,42235328;558;1;Andalucía
14029000000;14280;14;Córdoba;Fuente Obejuna;4319;59138,94;124622;14029000701;Fuente Obejuna;2292;-5,41981268;38,26704855;627;1;Andalucía
14030000000;14290;14;Córdoba;Fuente Palmera;9932;6538,17;102295;14030000301;Fuente Palmera;5913;-5,104144042;37,70339132;158;1;Andalucía
14031000000;14300;14;Córdoba;Fuente-Tójar;666;2366,414;25724;14031000301;Fuente-Tójar;636;-4,145164937;37,50937637;600;1;Andalucía
14032000000;14310;14;Córdoba;La Granjuela;414;5614,75;33430;14032000101;La Granjuela;398;-5,351330949;38,37106976;553;1;Andalucía
14033000000;14320;14;Córdoba;Guadalcázar;1583;7202,49;55308;14033000401;Guadalcázar;1507;-4,944719107;37,75761775;155;1;Andalucía
14034000000;14330;14;Córdoba;El Guijo;341;6739,78;44175;14034000101;El Guijo;328;-4,782905894;38,49596541;566;1;Andalucía
14035000000;14340;14;Córdoba;Hinojosa del Duque;6533;53147,25;142679;14035000101;Hinojosa del Duque;6377;-5,147767286;38,5002035;548;1;Andalucía
14036000000;14350;14;Córdoba;Hornachuelos;4374;90920,06;195154;14036001001;Hornachuelos;3241;-5,242948249;37,83095974;180;1;Andalucía
14037000000;14360;14;Córdoba;Iznájar;3669;13680,01;61867;14037001201;Iznájar;1776;-4,308217293;37,25729642;519;1;Andalucía
14038000000;14370;14;Córdoba;Lucena;43410;35205,04;98394;14038000901;Lucena;39815;-4,485677932;37,40880744;484;1;Andalucía
14039000000;14380;14;Córdoba;Luque;2804;14069,33;65091;14039000201;Luque;2683;-4,276530268;37,55937095;672;1;Andalucía
14040000000;14390;14;Córdoba;Montalbán de Córdoba;4402;3414,58;37832;14040000101;Montalbán de Córdoba;4391;-4,749720369;37,5829678;278;1;Andalucía
14041000000;14400;14;Córdoba;Montemayor;3894;5846,39;44585;14041000101;Montemayor;3469;-4,699069983;37,6487086;383;1;Andalucía
14042000000;14410;14;Córdoba;Montilla;22192;16902,77;71300;14042000601;Montilla;20725;-4,640012384;37,58629779;378;1;Andalucía
14043000000;14420;14;Córdoba;Montoro;9012;58541,51;170318;14043000701;Montoro;8185;-4,381736731;38,02619124;197;1;Andalucía
14044000000;14430;14;Córdoba;Monturque;1927;3253,73;32727;14044000301;Monturque;1717;-4,581732956;37,47337292;378;1;Andalucía
14045000000;14440;14;Córdoba;Moriles;3662;1958,69;32630;14045000101;Moriles;3438;-4,608758162;37,43526744;376;1;Andalucía
14046000000;14450;14;Córdoba;Nueva Carteya;5244;6933,09;48302;14046000301;Nueva Carteya;5118;-4,467195851;37,58578506;446;1;Andalucía
14047000000;14460;14;Córdoba;Obejo;2101;21465,15;84874;14047000301;Obejo;409;-4,800762534;38,13386933;702;1;Andalucía
14048000000;14470;14;Córdoba;Palenciana;1430;1613,1814;20041;14048000101;Palenciana;1430;-4,583917325;37,24929518;396;1;Andalucía
14049000000;14480;14;Córdoba;Palma del Río;20535;20032,43;86634;14049000901;Palma del Río;19497;-5,283661105;37,70168315;55;1;Andalucía
14050000000;14490;14;Córdoba;Pedro Abad;2797;2345,8142;23821;14050000101;Pedro Abad;2748;-4,457184503;37,96721168;163;1;Andalucía
14051000000;14500;14;Córdoba;Pedroche;1439;12164,889;69697;14051000101;Pedroche;1423;-4,76320145;38,42878078;618;1;Andalucía
14052000000;14510;14;Córdoba;Peñarroya-Pueblonuevo;10252;6487,5708;51588;14052000301;Peñarroya-Pueblonuevo;10210;-5,268572802;38,29974897;533;1;Andalucía
14053000000;14520;14;Córdoba;Posadas;7279;16027,5323;59230;14053000901;Posadas;6555;-5,107075509;37,8005362;87;1;Andalucía
14054000000;14530;14;Córdoba;Pozoblanco;16918;32991,29;150729;14054000101;Pozoblanco;16796;-4,848193101;38,37721089;643;1;Andalucía
14055000000;14540;14;Córdoba;Priego de Córdoba;21731;28832,7;117330;14055002001;Priego de Córdoba;18094;-4,194987145;37,43894782;653;1;Andalucía
14056000000;14550;14;Córdoba;Puente Genil;29977;17085,7;67188;14056001201;Puente Genil;27349;-4,778622621;37,38765262;174;1;Andalucía
14057000000;14560;14;Córdoba;La Rambla;7444;13535,89;120824;14057000201;La Rambla;7240;-4,741949553;37,60809056;326;1;Andalucía
14058000000;14570;14;Córdoba;Rute;9816;13193,13;56083;14058002201;Rute;8391;-4,371164203;37,32563165;633;1;Andalucía
14059000000;14580;14;Córdoba;San Sebastián de los Ballesteros;863;1050,81;30059;14059000101;San Sebastián de los Ballesteros;860;-4,82488328;37,65469657;311;1;Andalucía
14060000000;14600;14;Córdoba;Santaella;4681;22613,56;76510;14060000901;Santaella;3390;-4,845414758;37,5664278;235;1;Andalucía
14061000000;14590;14;Córdoba;Santa Eufemia;686;18783,49;88824;14061000101;Santa Eufemia;632;-4,90273243;38,59538366;546;1;Andalucía
14062000000;14610;14;Córdoba;Torrecampo;991;19660,04;83969;14062000101;Torrecampo;965;-4,679315626;38,47511529;573;1;Andalucía
14063000000;14620;14;Córdoba;Valenzuela;1032;1903,75;21249;14063000101;Valenzuela;930;-4,219861836;37,77524432;337;1;Andalucía
14064000000;14630;14;Córdoba;Valsequillo;352;12202,66;53518;14064000101;Valsequillo;342;-5,351334933;38,40493094;577;1;Andalucía
14065000000;14640;14;Córdoba;La Victoria;2323;1946,65;39087;14065000301;La Victoria;2193;-4,852638172;37,68103522;263;1;Andalucía
14066000000;14650;14;Córdoba;Villa del Río;6847;2206,8932;28828;14066000101;Villa del Río;6798;-4,290765073;37,98237966;164;1;Andalucía
14067000000;14660;14;Córdoba;Villafranca de Córdoba;4900;5831,74;42039;14067000101;Villafranca de Córdoba;4621;-4,545727386;37,96203174;142;1;Andalucía
14068000000;14670;14;Córdoba;Villaharta;628;1196,324;14907;14068000101;Villaharta;541;-4,901532908;38,13962104;583;1;Andalucía
14069000000;14680;14;Córdoba;Villanueva de Córdoba;8322;42952,2868;115733;14069000101;Villanueva de Córdoba;8248;-4,628396878;38,32291916;726;1;Andalucía
14070000000;14690;14;Córdoba;Villanueva del Duque;1409;13754,94;87012;14070000201;Villanueva del Duque;1338;-5,000184682;38,39292732;582;1;Andalucía
14071000000;14700;14;Córdoba;Villanueva del Rey;1030;21579,668;71824;14071000101;Villanueva del Rey;993;-5,151410596;38,19961238;551;1;Andalucía
14072000000;14710;14;Córdoba;Villaralto;1054;2417,94;22850;14072000101;Villaralto;1009;-4,984377526;38,45568366;583;1;Andalucía
14073000000;14720;14;Córdoba;Villaviciosa de Córdoba;3049;46874,08;114889;14073000201;Villaviciosa de Córdoba;2843;-5,014270401;38,07624026;699;1;Andalucía
14074000000;14730;14;Córdoba;El Viso;2498;25435,8;138601;14074000201;El Viso;2452;-4,955423704;38,48267039;575;1;Andalucía
14075000000;14740;14;Córdoba;Zuheros;596;4220,61;27291;14075000101;Zuheros;595;-4,316355661;37,54307951;659;1;Andalucía
14901000000;0;14;Córdoba;Fuente Carreteros;1073;934,63;21244;14901000101;Aldea de Fuente Carreteros;1049;-5,155498377;37,66911987;155;1;Andalucía
14902000000;0;14;Córdoba;La Guijarrosa;1375;4566,39;40126;14902000101;La Guijarrosa;678;-4,864922;37,636596;291;1;Andalucía
15001000000;15010;15;A Coruña;Abegondo;5631;8389,6337;59995;15001011501;San Marco;198;-8,288771847;43,22728106;144;12;Galicia
15002000000;15020;15;A Coruña;Ames;33213;8009,91;71312;15002080101;Bertamiráns;9447;-8,650328931;42,85945502;33;12;Galicia
15003000000;15030;15;A Coruña;Aranga;1793;11959,018;60971;15003012301;Ponte Aranga;5;-8,016029386;43,23403971;269;12;Galicia
15004000000;15040;15;A Coruña;Ares;6263;1830,9622;35274;15004010101;Ares;4382;-8,243659533;43,42655903;7;12;Galicia
15005000000;15050;15;A Coruña;Arteixo;34389;9640,33;69730;15005020101;A Baiuca;13341;-8,505070236;43,30474474;31;12;Galicia
15006000000;15060;15;A Coruña;Arzúa;5931;15547,6981;77864;15006020101;Arzúa;2902;-8,164047253;42,92692553;385;12;Galicia
15007000000;15070;15;A Coruña;A Baña;3239;9818,9502;53224;15007011001;San Vicenzo;257;-8,758002564;42,96189751;272;12;Galicia
15008000000;15080;15;A Coruña;Bergondo;7121;3272,0438;26881;15008020401;Carrio;191;-8,234269997;43,31964068;103;12;Galicia
15009000000;15090;15;A Coruña;Betanzos;13508;2421,1191;32226;15009000101;Betanzos;10647;-8,211516095;43,28115602;33;12;Galicia
15010000000;15100;15;A Coruña;Boimorto;1804;8234,1238;56540;15010051801;A Gándara;353;-8,126833764;43,00739615;488;12;Galicia
15011000000;15110;15;A Coruña;Boiro;18958;8657,8812;64162;15011031701;Boiro de Arriba;9036;-8,882717944;42,64705741;27;12;Galicia
15012000000;15120;15;A Coruña;Boqueixón;4241;7317,9326;54422;15012010201;O Forte;107;-8,417213261;42,82713129;305;12;Galicia
15013000000;15130;15;A Coruña;Brión;8190;7470,65;60622;15013051601;Pedrouzos;748;-8,678697458;42,86619108;110;12;Galicia
15014000000;15140;15;A Coruña;Cabana de Bergantiños;4068;10022,7763;68948;15014040901;A Carballa;80;-8,929646119;43,21922293;21;12;Galicia
15015000000;15150;15;A Coruña;Cabanas;3273;3030,4356;31531;15015010101;Cabanas;768;-8,161994653;43,4195516;73;12;Galicia
15016000000;15160;15;A Coruña;Camariñas;5067;5159,7675;64739;15016010501;Camariñas;2375;-9,180682514;43,13020638;13;12;Galicia
15017000000;15170;15;A Coruña;Cambre;24771;4076,85;36719;15017050101;Cambre;4092;-8,344703975;43,29262866;64;12;Galicia
15018000000;15180;15;A Coruña;A Capela;1164;5799,5996;33561;15018042001;As Neves;188;-8,068805581;43,43555177;389;12;Galicia
15019000000;15190;15;A Coruña;Carballo;32095;18608,8109;88953;15019070301;Carballo;20146;-8,689273431;43,21338372;110;12;Galicia
15020000000;15200;15;A Coruña;Carnota;3777;7089,7431;72068;15020020101;Carnota;426;-9,087100494;42,82092669;41;12;Galicia
15021000000;15210;15;A Coruña;Carral;6836;4802,9809;48411;15021020501;Carral;3064;-8,357073039;43,22894598;147;12;Galicia
15022000000;15220;15;A Coruña;Cedeira;6573;8541,9917;66300;15022010501;Cedeira;4375;-8,056528275;43,66062718;10;12;Galicia
15023000000;15230;15;A Coruña;Cee;7731;5745,3229;51596;15023030101;Cee;4150;-9,190129758;42,95542823;3;12;Galicia
15024000000;15240;15;A Coruña;Cerceda;5113;11126,5482;54508;15024010801;O Campo da Feira;1443;-8,470884833;43,18889063;343;12;Galicia
15025000000;15250;15;A Coruña;Cerdido;1007;5271,8397;39468;15025033201;A Vila da Igrexa;83;-7,952454981;43,60743444;283;12;Galicia
15027000000;15270;15;A Coruña;Coirós;1941;3360,3007;34243;15027020401;Coirós de Arriba;187;-8,166264888;43,25033723;220;12;Galicia
15028000000;15280;15;A Coruña;Corcubión;1656;651,5819;15084;15028010101;Corcubión;1455;-9,194320236;42,94439229;13;12;Galicia
15029000000;15290;15;A Coruña;Coristanco;5708;14127,6235;70849;15029120801;San Roque;550;-8,737103814;43,18740782;140;12;Galicia
15030000000;15001;15;A Coruña;A Coruña;251277;3870,97;64426;15030000101;A Coruña;214816;-8,395825599;43,37149478;8;12;Galicia
15031000000;15300;15;A Coruña;Culleredo;31232;6135,08;41622;15031050501;Tarrío;541;-8,38925235;43,28841716;82;12;Galicia
15032000000;15310;15;A Coruña;Curtis;4233;11669,51;61929;15032015201;Teixeiro;1269;-8,035271789;43,13913185;492;12;Galicia
15033000000;15320;15;A Coruña;Dodro;2604;3611,7212;31784;15033031001;Tallós;99;-8,704139339;42,71571817;18;12;Galicia
15034000000;15330;15;A Coruña;Dumbría;2718;12519,3078;67165;15034030700;Dumbría;24;-9,11517284;43,0093406;198;12;Galicia
15035000000;15340;15;A Coruña;Fene;12462;2630,5867;30268;15035021301;Fene;1730;-8,162579736;43,47387001;27;12;Galicia
15036000000;15350;15;A Coruña;Ferrol;64903;8265,1443;83455;15036000101;Ferrol;57854;-8,233105455;43,48470919;16;12;Galicia
15037000000;15360;15;A Coruña;Fisterra;4690;2943,1284;38867;15037030201;Fisterra;2653;-9,262371769;42,90908224;21;12;Galicia
15038000000;15370;15;A Coruña;Frades;2146;8156,2119;54285;15038050101;Cimadevila;20;-8,292920031;43,03532365;346;12;Galicia
15039000000;15380;15;A Coruña;Irixoa;1338;6858,7254;48274;15039041001;O Pazo de Irixoa;34;-8,064807436;43,28416332;367;12;Galicia
15040000000;15390;15;A Coruña;Laxe;2881;3677,6598;35444;15040010101;Laxe;1693;-9,004161508;43,21729946;13;12;Galicia
15041000000;15400;15;A Coruña;A Laracha;11773;12598,98;75711;15041120601;A Laracha;3713;-8,582146156;43,24853917;182;12;Galicia
15042000000;15410;15;A Coruña;Lousame;3060;9364,8511;60658;15042041601;Portobravo;66;-8,865242708;42,78536323;39;12;Galicia
15043000000;15420;15;A Coruña;Malpica de Bergantiños;5247;6121,9181;66715;15043060401;Malpica;1860;-8,811051458;43,32287624;12;12;Galicia
15044000000;15430;15;A Coruña;Mañón;1215;8220,5777;86576;15044032301;Caión;8;-7,705643172;43,7362013;71;12;Galicia
15045000000;15440;15;A Coruña;Mazaricos;3730;18730,4492;89880;15045120701;A Picota;444;-8,990611861;42,93644317;326;12;Galicia
15046000000;15450;15;A Coruña;Melide;7840;10130,1101;64115;15046180201;Melide;5057;-8,016573278;42,91514552;456;12;Galicia
15047000000;15460;15;A Coruña;Mesía;2366;10720,7326;68724;15047021500;A Pobra;11;-8,238019769;43,08023914;399;12;Galicia
