COD_PROV,PROVINCIA,Anyo,Periodo,establecimientos_abiertos,grado_ocupacion_finsemana,grado_ocupacion_habitaciones,grado_ocupacion_plazas,plazas_estimadas,_meta.fecha_extraccion
23,Jaén,2024,M10,165.0,57.99,46.22,39.18,8297.0,2026-09-14T13:39:16.852415
23,Jaén,2024,M11,166.0,50.02,42.71,34.85,8282.0,2026-09-14T13:39:16.852415
23,Jaén,2024,M12,157.0,42.95,35.17,30.09,7807.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M01,138.0,31.94,31.88,25.79,7134.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M02,146.0,41.13,38.26,31.44,7564.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M03,158.0,40.19,39.0,30.97,8207.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M04,166.0,56.21,49.11,42.83,8565.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M05,167.0,51.81,49.03,40.3,8512.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M06,162.0,50.02,43.85,36.63,8363.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M07,157.0,44.0,36.34,31.73,8374.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M08,158.0,45.94,45.0,41.2,8450.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M09,167.0,51.29,43.15,35.65,8418.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M10,164.0,56.81,48.68,40.17,8361.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M11,163.0,48.37,44.61,34.9,8257.0,2026-09-14T13:39:16.852415
23,Jaén,2025,M12,156.0,40.0,36.2,30.54,7858.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M01,132.0,33.17,31.76,25.99,6999.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M02,141.0,40.63,36.41,29.36,7451.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M03,152.0,46.67,42.83,35.0,8252.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M04,169.0,52.86,46.84,40.92,8667.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M05,157.0,49.55,45.42,37.22,8294.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M06,148.0,45.96,39.89,32.39,8005.0,2026-09-14T13:39:16.852415
23,Jaén,2026,M07,139.0,43.8,38.92,33.14,7596.0,2026-09-14T13:39:16.852415
24,León,2024,M08,301.0,60.9,61.48,56.67,10614.0,2026-09-14T13:39:16.852415
24,León,2024,M09,302.0,54.57,55.36,46.87,10648.0,2026-09-14T13:39:16.852415
24,León,2024,M10,285.0,53.21,51.89,43.06,10412.0,2026-09-14T13:39:16.852415
24,León,2024,M11,234.0,44.03,42.62,35.48,9252.0,2026-09-14T13:39:16.852415
24,León,2024,M12,199.0,44.75,37.14,32.82,7817.0,2026-09-14T13:39:16.852415
24,León,2025,M01,190.0,30.21,32.26,25.86,7681.0,2026-09-14T13:39:16.852415
24,León,2025,M02,211.0,41.33,39.07,31.39,8546.0,2026-09-14T13:39:16.852415
24,León,2025,M03,246.0,42.91,40.72,33.03,9542.0,2026-09-14T13:39:16.852415
24,León,2025,M04,256.0,50.56,49.21,41.1,10016.0,2026-09-14T13:39:16.852415
24,León,2025,M05,291.0,55.14,55.39,45.69,10416.0,2026-09-14T13:39:16.852415
24,León,2025,M06,305.0,53.89,51.78,42.09,10651.0,2026-09-14T13:39:16.852415
24,León,2025,M07,294.0,52.95,54.5,46.16,10426.0,2026-09-14T13:39:16.852415
24,León,2025,M08,298.0,56.69,62.29,55.05,10583.0,2026-09-14T13:39:16.852415
24,León,2025,M09,300.0,53.45,55.61,45.89,10610.0,2026-09-14T13:39:16.852415
24,León,2025,M10,298.0,53.08,55.34,44.94,10463.0,2026-09-14T13:39:16.852415
24,León,2025,M11,255.0,39.94,42.93,33.71,9432.0,2026-09-14T13:39:16.852415
24,León,2025,M12,228.0,39.76,37.05,30.17,8593.0,2026-09-14T13:39:16.852415
24,León,2026,M01,205.0,34.42,37.38,29.92,7664.0,2026-09-14T13:39:16.852415
24,León,2026,M02,219.0,41.04,43.04,33.5,8352.0,2026-09-14T13:39:16.852415
24,León,2026,M03,245.0,42.48,45.03,35.53,9429.0,2026-09-14T13:39:16.852415
24,León,2026,M04,284.0,51.69,50.74,41.03,10399.0,2026-09-14T13:39:16.852415
24,León,2026,M05,281.0,48.49,53.75,42.01,10453.0,2026-09-14T13:39:16.852415
24,León,2026,M06,269.0,52.47,54.28,43.0,10113.0,2026-09-14T13:39:16.852415
24,León,2026,M07,254.0,50.79,53.42,43.88,9885.0,2026-09-14T13:39:16.852415
25,Lleida,2024,M08,315.0,58.38,60.27,55.64,16809.0,2026-09-14T13:39:16.852415
25,Lleida,2024,M09,276.0,44.5,42.23,34.63,14081.0,2026-09-14T13:39:16.852415
25,Lleida,2024,M10,228.0,45.68,40.36,31.41,11674.0,2026-09-14T13:39:16.852415
25,Lleida,2024,M11,193.0,38.09,36.73,27.57,10091.0,2026-09-14T13:39:16.852415
25,Lleida,2024,M12,271.0,46.6,39.18,34.7,16264.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M01,274.0,50.4,46.54,41.03,17096.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M02,287.0,60.47,53.96,48.37,17597.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M03,302.0,48.69,42.6,37.07,17981.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M04,272.0,40.91,36.38,30.43,15248.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M05,235.0,39.03,41.32,31.91,12845.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M06,267.0,44.7,46.3,37.15,14827.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M07,322.0,53.7,48.74,41.23,17451.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M08,323.0,58.5,61.16,55.33,17472.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M09,284.0,45.19,43.56,34.32,14620.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M10,252.0,46.77,45.09,34.15,12917.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M11,212.0,38.1,39.67,28.86,10187.0,2026-09-14T13:39:16.852415
25,Lleida,2025,M12,281.0,43.7,42.51,36.92,17090.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M01,270.0,50.39,46.4,40.95,16829.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M02,286.0,60.45,51.81,46.7,17266.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M03,302.0,43.52,41.63,35.57,17381.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M04,262.0,43.69,37.41,29.7,14640.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M05,234.0,41.57,44.89,33.89,12081.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M06,270.0,42.55,45.87,35.83,14218.0,2026-09-14T13:39:16.852415
25,Lleida,2026,M07,308.0,48.14,47.47,39.93,16119.0,2026-09-14T13:39:16.852415
26,La Rioja,2024,M08,152.0,63.73,63.06,57.8,6711.0,2026-09-14T13:39:16.852415
26,La Rioja,2024,M09,158.0,58.81,60.79,50.79,6958.0,2026-09-14T13:39:16.852415
26,La Rioja,2024,M10,154.0,63.91,58.99,47.64,6770.0,2026-09-14T13:39:16.852415
26,La Rioja,2024,M11,146.0,57.56,49.57,40.02,6519.0,2026-09-14T13:39:16.852415
26,La Rioja,2024,M12,143.0,47.74,36.85,31.14,6320.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M01,121.0,39.99,33.88,27.23,5817.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M02,130.0,53.75,41.87,33.4,6161.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M03,142.0,56.88,44.56,36.32,6374.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M04,145.0,61.96,54.9,45.72,6624.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M05,157.0,66.28,61.71,51.07,7302.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M06,157.0,64.38,58.22,48.39,7292.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M07,159.0,62.58,54.96,47.79,7324.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M08,156.0,68.84,69.1,63.74,7276.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M09,155.0,68.14,68.3,57.36,7298.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M10,152.0,70.7,63.84,53.38,7200.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M11,145.0,59.63,50.39,41.71,6958.0,2026-09-14T13:39:16.852415
26,La Rioja,2025,M12,121.0,51.36,40.4,35.68,6323.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M01,103.0,37.98,35.95,29.79,5594.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M02,121.0,54.33,42.88,35.43,6248.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M03,128.0,57.57,45.99,38.46,6401.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M04,153.0,60.55,51.63,43.71,7217.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M05,152.0,60.1,56.57,46.36,7022.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M06,147.0,56.46,52.21,43.41,6775.0,2026-09-14T13:39:16.852415
26,La Rioja,2026,M07,150.0,56.6,54.72,48.62,6981.0,2026-09-14T13:39:16.852415
27,Lugo,2024,M08,360.0,60.32,66.78,62.8,11001.0,2026-09-14T13:39:16.852415
27,Lugo,2024,M09,335.0,50.96,57.26,49.44,10251.0,2026-09-14T13:39:16.852415
27,Lugo,2024,M10,323.0,48.23,46.36,39.19,9998.0,2026-09-14T13:39:16.852415
27,Lugo,2024,M11,252.0,32.48,33.8,27.37,8453.0,2026-09-14T13:39:16.852415
27,Lugo,2024,M12,204.0,30.51,25.35,21.4,7349.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M01,208.0,22.77,23.64,18.64,7007.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M02,226.0,26.37,26.02,20.67,7544.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M03,258.0,28.15,28.7,23.12,8777.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M04,335.0,44.29,44.34,38.81,10327.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M05,345.0,49.38,52.69,43.88,10566.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M06,357.0,53.16,53.4,46.01,10897.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M07,366.0,53.78,53.72,48.7,11262.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M08,365.0,62.28,65.92,61.46,11222.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M09,355.0,56.48,60.7,51.88,10816.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M10,323.0,47.84,49.59,41.35,9969.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M11,255.0,32.33,33.48,26.86,8422.0,2026-09-14T13:39:16.852415
27,Lugo,2025,M12,218.0,28.77,28.63,23.61,7401.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M01,216.0,23.74,22.47,17.63,7348.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M02,218.0,26.53,29.53,22.33,7480.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M03,247.0,33.33,34.31,27.64,8484.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M04,343.0,42.1,42.65,35.52,10324.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M05,340.0,44.76,49.76,41.54,10150.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M06,345.0,52.79,54.29,46.35,10676.0,2026-09-14T13:39:16.852415
27,Lugo,2026,M07,353.0,55.06,55.55,48.77,11017.0,2026-09-14T13:39:16.852415
28,Madrid,2024,M08,1061.0,56.68,59.69,53.84,120313.0,2026-09-14T13:39:16.852415
28,Madrid,2024,M09,1251.0,69.36,77.92,61.53,124915.0,2026-09-14T13:39:16.852415
28,Madrid,2024,M10,1227.0,73.63,82.22,64.74,124416.0,2026-09-14T13:39:16.852415
28,Madrid,2024,M11,1236.0,69.11,77.6,60.83,123718.0,2026-09-14T13:39:16.852415
28,Madrid,2024,M12,1179.0,66.58,65.57,56.16,122931.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M01,1142.0,55.84,62.56,50.63,121616.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M02,1157.0,64.81,69.02,55.28,121871.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M03,1170.0,65.78,72.02,57.98,122075.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M04,1193.0,71.17,77.23,64.84,125157.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M05,1179.0,71.7,80.2,64.92,125074.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M06,1191.0,71.14,77.5,63.29,124714.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M07,1133.0,63.89,69.2,59.41,124279.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M08,1063.0,57.22,62.32,54.81,121559.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M09,1196.0,70.38,79.09,63.0,124760.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M10,1200.0,73.02,83.13,66.12,125412.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M11,1207.0,71.61,78.63,61.71,125233.0,2026-09-14T13:39:16.852415
28,Madrid,2025,M12,1217.0,67.78,67.78,57.89,125348.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M01,1285.0,58.27,66.11,52.87,126306.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M02,1277.0,63.36,71.7,56.59,125910.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M03,1271.0,67.17,73.61,58.77,124690.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M04,1293.0,71.31,78.47,63.31,128207.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M05,1303.0,70.93,79.5,63.83,128058.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M06,1278.0,69.69,77.83,62.62,127494.0,2026-09-14T13:39:16.852415
28,Madrid,2026,M07,1259.0,62.9,67.66,57.8,126915.0,2026-09-14T13:39:16.852415
29,Málaga,2024,M08,671.0,79.76,85.84,79.81,105304.0,2026-09-14T13:39:16.852415
29,Málaga,2024,M09,685.0,74.56,84.79,71.7,106362.0,2026-09-14T13:39:16.852415
29,Málaga,2024,M10,666.0,72.1,81.11,67.45,102436.0,2026-09-14T13:39:16.852415
29,Málaga,2024,M11,553.0,53.9,64.4,49.81,77548.0,2026-09-14T13:39:16.852415
29,Málaga,2024,M12,487.0,48.64,52.07,43.11,66283.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M01,459.0,47.57,52.93,41.82,64880.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M02,499.0,59.18,65.31,51.73,76407.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M03,602.0,58.54,66.64,52.75,90167.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M04,647.0,68.06,74.68,63.36,101759.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M05,644.0,72.07,79.79,65.82,104039.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M06,650.0,75.3,80.72,69.58,105891.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M07,660.0,77.36,80.55,73.21,108931.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M08,654.0,80.15,86.56,79.6,109138.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M09,668.0,75.28,83.98,69.8,109429.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M10,656.0,71.74,81.35,67.02,105700.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M11,596.0,57.25,65.49,50.72,80497.0,2026-09-14T13:39:16.852415
29,Málaga,2025,M12,522.0,50.98,53.54,43.79,68372.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M01,502.0,47.85,55.53,44.11,68660.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M02,511.0,58.16,65.78,51.54,77647.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M03,626.0,61.86,70.34,56.28,91875.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M04,661.0,70.38,78.03,66.79,104635.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M05,665.0,72.26,80.12,67.77,106209.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M06,663.0,76.67,83.5,71.61,103440.0,2026-09-14T13:39:16.852415
29,Málaga,2026,M07,642.0,79.42,83.95,77.4,106021.0,2026-09-14T13:39:16.852415
30,Murcia,2024,M08,181.0,65.04,67.42,63.5,21393.0,2026-09-14T13:39:16.852415
30,Murcia,2024,M09,180.0,65.03,64.63,53.78,21459.0,2026-09-14T13:39:16.852415
30,Murcia,2024,M10,178.0,63.09,58.37,47.65,19905.0,2026-09-14T13:39:16.852415
30,Murcia,2024,M11,178.0,55.24,52.45,41.2,16893.0,2026-09-14T13:39:16.852415
30,Murcia,2024,M12,157.0,50.83,46.36,38.78,14388.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M01,145.0,43.39,46.75,35.78,13978.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M02,154.0,56.46,56.24,43.16,16884.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M03,169.0,54.3,56.5,44.15,19568.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M04,182.0,63.15,59.6,50.32,21143.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M05,192.0,63.04,62.96,50.92,21695.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M06,192.0,64.85,63.53,51.01,21893.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M07,197.0,66.22,63.57,55.89,22157.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M08,185.0,67.96,69.67,64.55,21883.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M09,191.0,65.44,64.13,52.72,21935.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M10,173.0,58.26,59.37,47.07,19712.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M11,163.0,57.07,57.2,45.48,17679.0,2026-09-14T13:39:16.852415
30,Murcia,2025,M12,147.0,49.93,46.27,37.77,14922.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M01,143.0,43.55,43.56,34.14,13521.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M02,162.0,57.54,54.3,43.16,15613.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M03,173.0,51.13,52.01,41.61,18309.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M04,194.0,61.9,59.78,49.15,21545.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M05,200.0,60.62,59.16,47.68,21943.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M06,200.0,65.08,62.15,51.88,21371.0,2026-09-14T13:39:16.852415
30,Murcia,2026,M07,196.0,66.85,67.15,58.71,21798.0,2026-09-14T13:39:16.852415
31,Navarra,2024,M08,278.0,69.97,74.85,67.65,12279.0,2026-09-14T13:39:16.852415
31,Navarra,2024,M09,284.0,58.32,65.35,52.96,12405.0,2026-09-14T13:39:16.852415
31,Navarra,2024,M10,278.0,59.46,61.04,49.43,12361.0,2026-09-14T13:39:16.852415
31,Navarra,2024,M11,250.0,51.87,55.41,43.71,11550.0,2026-09-14T13:39:16.852415
31,Navarra,2024,M12,227.0,43.28,42.38,34.96,11050.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M01,226.0,32.53,35.34,26.66,10459.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M02,232.0,44.04,46.2,33.81,10767.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M03,267.0,51.18,52.06,40.57,11985.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M04,291.0,63.51,60.37,49.59,12803.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M05,309.0,64.4,67.06,53.76,13066.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M06,305.0,59.73,64.34,51.36,13031.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M07,292.0,57.81,63.81,53.92,12751.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M08,298.0,65.58,71.99,63.79,12846.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M09,302.0,65.07,70.04,56.13,12988.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M10,311.0,63.18,66.12,52.49,13175.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M11,279.0,52.19,56.86,44.12,12389.0,2026-09-14T13:39:16.852415
31,Navarra,2025,M12,237.0,41.75,41.01,33.65,10667.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M01,204.0,35.5,38.82,31.05,10071.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M02,210.0,41.77,45.06,34.31,10484.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M03,254.0,50.31,49.7,38.45,11809.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M04,287.0,59.97,60.42,50.2,12939.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M05,281.0,61.8,66.59,51.8,12471.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M06,287.0,58.69,63.97,50.67,12789.0,2026-09-14T13:39:16.852415
31,Navarra,2026,M07,285.0,62.28,66.75,57.31,13079.0,2026-09-14T13:39:16.852415
32,Ourense,2024,M08,177.0,48.96,51.44,48.89,6036.0,2026-09-14T13:39:16.852415
32,Ourense,2024,M09,179.0,41.49,46.55,40.04,6256.0,2026-09-14T13:39:16.852415
32,Ourense,2024,M10,164.0,40.64,43.26,36.33,6036.0,2026-09-14T13:39:16.852415
32,Ourense,2024,M11,157.0,35.24,37.37,30.33,5449.0,2026-09-14T13:39:16.852415
32,Ourense,2024,M12,150.0,38.63,31.24,26.82,5108.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M01,138.0,26.83,25.34,20.21,4501.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M02,153.0,31.18,26.97,21.47,5343.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M03,156.0,32.1,31.71,25.61,5602.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M04,167.0,41.01,36.27,31.81,5990.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M05,165.0,39.81,38.77,32.72,5907.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M06,172.0,38.99,39.71,33.52,6093.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M07,169.0,42.32,42.91,37.37,5958.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M08,168.0,42.8,46.31,41.91,6007.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M09,168.0,41.56,45.26,37.95,6074.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M10,168.0,40.46,40.49,33.41,6028.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M11,169.0,34.11,35.19,28.45,6021.0,2026-09-14T13:39:16.852415
32,Ourense,2025,M12,152.0,36.75,31.79,27.65,5540.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M01,143.0,32.53,30.22,24.62,4699.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M02,155.0,33.43,31.89,25.42,5536.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M03,163.0,33.45,34.5,27.86,6048.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M04,174.0,44.48,42.01,35.02,6187.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M05,174.0,38.77,42.45,34.54,5926.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M06,173.0,43.48,42.85,35.11,6076.0,2026-09-14T13:39:16.852415
32,Ourense,2026,M07,176.0,43.55,43.13,37.46,6027.0,2026-09-14T13:39:16.852415
33,Asturias,2024,M08,683.0,74.48,79.7,74.44,29110.0,2026-09-14T13:39:16.852415
33,Asturias,2024,M09,621.0,62.97,64.6,56.37,27824.0,2026-09-14T13:39:16.852415
33,Asturias,2024,M10,509.0,54.49,52.1,43.72,24408.0,2026-09-14T13:39:16.852415
33,Asturias,2024,M11,414.0,50.21,44.74,35.95,20685.0,2026-09-14T13:39:16.852415
33,Asturias,2024,M12,361.0,44.08,37.9,31.85,19295.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M01,332.0,33.19,33.51,26.36,17337.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M02,347.0,42.43,39.6,30.44,18103.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M03,383.0,44.06,42.16,33.67,19768.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M04,505.0,50.6,46.52,40.69,23802.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M05,536.0,54.61,49.44,41.21,24788.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M06,559.0,60.9,55.77,47.96,25589.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M07,630.0,73.92,68.78,62.11,27815.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M08,645.0,72.34,78.16,74.17,28142.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M09,590.0,64.15,61.3,53.52,26433.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M10,472.0,55.67,53.92,44.25,22564.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M11,398.0,48.89,44.72,35.57,19994.0,2026-09-14T13:39:16.852415
33,Asturias,2025,M12,345.0,46.38,41.53,34.52,17878.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M01,323.0,34.08,32.14,26.36,17216.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M02,326.0,41.98,38.9,31.53,17370.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M03,390.0,48.14,41.71,33.86,19561.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M04,493.0,48.67,45.03,38.04,23325.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M05,502.0,53.31,50.63,41.5,23770.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M06,534.0,62.49,59.94,50.67,25106.0,2026-09-14T13:39:16.852415
33,Asturias,2026,M07,645.0,66.02,67.48,60.3,28067.0,2026-09-14T13:39:16.852415
34,Palencia,2024,M08,79.0,53.17,61.66,54.17,3169.0,2026-09-14T13:39:16.852415
34,Palencia,2024,M09,76.0,52.08,61.13,48.32,3083.0,2026-09-14T13:39:16.852415
34,Palencia,2024,M10,73.0,51.89,57.16,44.45,3062.0,2026-09-14T13:39:16.852415
34,Palencia,2024,M11,65.0,33.62,44.29,33.33,2918.0,2026-09-14T13:39:16.852415
34,Palencia,2024,M12,45.0,41.12,43.81,33.52,2304.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M01,54.0,22.13,41.25,29.92,2091.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M02,56.0,33.12,53.56,37.28,2300.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M03,72.0,32.68,44.94,32.65,2739.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M04,77.0,44.18,53.03,41.16,3130.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M05,74.0,49.23,56.59,44.47,3145.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M06,77.0,48.66,53.14,43.26,3184.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M07,78.0,54.76,54.76,45.0,3212.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M08,74.0,59.4,65.65,55.3,3107.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M09,73.0,52.17,61.26,46.49,3082.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M10,72.0,49.05,55.37,40.65,2946.0,2026-09-14T13:39:16.852415
34,Palencia,2025,M11,69.0,35.85,46.89,33.96,2889.0,2026-09-14T13:39:16.852415
