COD_PROV,PROVINCIA,Anyo,Periodo,establecimientos_abiertos,grado_ocupacion_finsemana,grado_ocupacion_habitaciones,grado_ocupacion_plazas,plazas_estimadas,_meta.fecha_extraccion
23,Jaén,2025,M02,143.0,22.87,11.48,9.36,1528.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M03,162.0,21.22,11.33,8.03,1638.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M04,159.0,28.61,17.76,14.36,1618.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M05,151.0,21.99,14.97,10.45,1516.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M06,138.0,24.11,14.22,10.47,1457.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M07,164.0,35.11,24.08,18.43,1587.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M08,157.0,36.51,47.63,33.74,1565.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M09,142.0,27.3,22.23,13.64,1406.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M10,159.0,28.06,16.03,11.34,1589.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M11,187.0,24.35,13.91,9.85,1887.0,2026-09-14T13:39:21.195883
23,Jaén,2025,M12,189.0,25.21,18.92,14.35,1911.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M01,207.0,12.81,10.21,7.16,2106.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M02,209.0,18.52,10.97,8.45,2081.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M03,199.0,21.57,11.77,8.36,1990.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M04,204.0,32.23,20.71,16.45,2047.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M05,204.0,26.49,17.95,12.14,2007.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M06,214.0,34.26,17.2,12.02,2124.0,2026-09-14T13:39:21.195883
23,Jaén,2026,M07,185.0,37.62,31.43,19.64,1998.0,2026-09-14T13:39:21.195883
24,León,2024,M08,526.0,45.45,53.21,40.32,4495.0,2026-09-14T13:39:21.195883
24,León,2024,M09,495.0,28.81,22.32,16.97,4214.0,2026-09-14T13:39:21.195883
24,León,2024,M10,473.0,30.44,18.42,14.3,3840.0,2026-09-14T13:39:21.195883
24,León,2024,M11,424.0,25.18,20.5,15.11,3615.0,2026-09-14T13:39:21.195883
24,León,2024,M12,404.0,27.82,17.67,14.53,3276.0,2026-09-14T13:39:21.195883
24,León,2025,M01,289.0,12.98,7.99,6.03,2215.0,2026-09-14T13:39:21.195883
24,León,2025,M02,328.0,23.96,10.35,9.22,2521.0,2026-09-14T13:39:21.195883
24,León,2025,M03,368.0,14.22,10.45,7.4,2892.0,2026-09-14T13:39:21.195883
24,León,2025,M04,385.0,26.6,21.92,16.52,3172.0,2026-09-14T13:39:21.195883
24,León,2025,M05,424.0,27.2,21.85,17.57,3674.0,2026-09-14T13:39:21.195883
24,León,2025,M06,421.0,29.68,21.09,16.07,3446.0,2026-09-14T13:39:21.195883
24,León,2025,M07,425.0,37.21,30.31,21.51,3639.0,2026-09-14T13:39:21.195883
24,León,2025,M08,445.0,38.51,41.53,32.37,3941.0,2026-09-14T13:39:21.195883
24,León,2025,M09,435.0,20.13,17.17,12.85,3878.0,2026-09-14T13:39:21.195883
24,León,2025,M10,430.0,23.32,15.21,12.21,3605.0,2026-09-14T13:39:21.195883
24,León,2025,M11,412.0,19.76,10.8,8.39,3428.0,2026-09-14T13:39:21.195883
24,León,2025,M12,387.0,28.39,17.18,13.95,3113.0,2026-09-14T13:39:21.195883
24,León,2026,M01,348.0,16.15,9.83,8.36,2787.0,2026-09-14T13:39:21.195883
24,León,2026,M02,379.0,25.69,14.32,10.6,3090.0,2026-09-14T13:39:21.195883
24,León,2026,M03,367.0,25.19,14.82,12.7,3206.0,2026-09-14T13:39:21.195883
24,León,2026,M04,379.0,34.63,23.94,19.78,3473.0,2026-09-14T13:39:21.195883
24,León,2026,M05,439.0,29.43,23.36,20.11,3907.0,2026-09-14T13:39:21.195883
24,León,2026,M06,406.0,33.04,25.7,22.1,3731.0,2026-09-14T13:39:21.195883
24,León,2026,M07,384.0,44.26,36.83,30.74,3406.0,2026-09-14T13:39:21.195883
25,Lleida,2024,M08,486.0,44.91,44.74,36.23,3754.0,2026-09-14T13:39:21.195883
25,Lleida,2024,M09,505.0,38.49,19.09,15.61,3980.0,2026-09-14T13:39:21.195883
25,Lleida,2024,M10,484.0,34.16,16.27,12.91,3955.0,2026-09-14T13:39:21.195883
25,Lleida,2024,M11,494.0,34.65,15.06,13.0,3992.0,2026-09-14T13:39:21.195883
25,Lleida,2024,M12,462.0,35.04,23.08,19.22,3722.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M01,393.0,26.27,16.9,11.73,3346.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M02,392.0,34.91,14.9,13.13,3357.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M03,387.0,28.29,11.62,9.64,3325.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M04,417.0,31.77,17.17,14.39,3435.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M05,409.0,33.81,16.48,12.89,3433.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M06,450.0,39.79,23.45,18.06,3762.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M07,496.0,38.09,28.11,22.71,4193.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M08,510.0,40.63,46.5,35.77,4267.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M09,494.0,34.37,20.43,14.88,4042.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M10,486.0,30.68,17.55,12.73,3917.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M11,456.0,29.51,14.24,10.74,3560.0,2026-09-14T13:39:21.195883
25,Lleida,2025,M12,451.0,33.74,22.9,17.43,3629.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M01,419.0,28.66,16.03,12.82,3446.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M02,394.0,32.14,15.75,12.75,3159.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M03,474.0,32.19,16.87,13.5,3809.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M04,502.0,35.76,16.95,14.99,3982.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M05,503.0,34.07,18.27,14.6,3907.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M06,474.0,46.04,23.65,19.69,3706.0,2026-09-14T13:39:21.195883
25,Lleida,2026,M07,515.0,39.02,30.09,26.06,4116.0,2026-09-14T13:39:21.195883
26,La Rioja,2024,M08,109.0,43.54,45.96,40.75,1127.0,2026-09-14T13:39:21.195883
26,La Rioja,2024,M09,101.0,46.07,26.63,23.04,1053.0,2026-09-14T13:39:21.195883
26,La Rioja,2024,M10,100.0,51.6,25.29,22.21,1063.0,2026-09-14T13:39:21.195883
26,La Rioja,2024,M11,96.0,40.47,19.45,17.34,1041.0,2026-09-14T13:39:21.195883
26,La Rioja,2024,M12,96.0,33.93,22.74,20.27,1048.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M01,84.0,14.41,8.58,7.61,893.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M02,91.0,33.83,13.91,11.99,1012.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M03,100.0,39.69,14.67,13.95,1066.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M04,106.0,44.07,26.05,22.47,1147.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M05,103.0,48.68,26.51,22.32,1095.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M06,108.0,50.18,21.28,18.77,1140.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M07,106.0,54.97,29.87,25.41,1169.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M08,104.0,48.18,46.41,38.15,1135.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M09,100.0,42.73,22.96,18.86,1088.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M10,100.0,46.58,24.93,20.48,1110.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M11,90.0,40.54,20.44,16.22,992.0,2026-09-14T13:39:21.195883
26,La Rioja,2025,M12,96.0,30.78,21.78,19.47,1050.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M01,62.0,14.54,9.83,8.41,674.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M02,87.0,29.04,14.22,11.16,991.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M03,96.0,34.79,13.95,12.15,1065.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M04,96.0,45.06,25.1,20.54,1076.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M05,109.0,45.68,21.88,18.99,1202.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M06,100.0,41.29,15.02,14.63,1119.0,2026-09-14T13:39:21.195883
26,La Rioja,2026,M07,99.0,43.86,25.81,21.23,1049.0,2026-09-14T13:39:21.195883
27,Lugo,2024,M08,111.0,46.34,53.23,50.12,1599.0,2026-09-14T13:39:21.195883
27,Lugo,2024,M09,107.0,36.6,27.78,24.47,1542.0,2026-09-14T13:39:21.195883
27,Lugo,2024,M10,101.0,32.58,19.54,15.85,1420.0,2026-09-14T13:39:21.195883
27,Lugo,2024,M11,81.0,30.07,15.12,12.18,1177.0,2026-09-14T13:39:21.195883
27,Lugo,2024,M12,72.0,16.78,11.47,8.47,1002.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M01,55.0,7.98,10.06,7.43,691.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M02,64.0,21.03,11.33,9.04,806.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M03,77.0,17.77,13.16,8.98,1056.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M04,94.0,29.11,24.91,18.1,1275.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M05,101.0,25.07,18.39,15.75,1485.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M06,102.0,27.92,24.83,18.97,1488.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M07,107.0,34.69,37.52,31.35,1589.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M08,107.0,41.93,48.53,42.07,1592.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M09,104.0,27.15,23.25,20.47,1505.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M10,84.0,20.75,19.08,15.63,1125.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M11,69.0,19.82,12.93,10.1,947.0,2026-09-14T13:39:21.195883
27,Lugo,2025,M12,62.0,15.96,9.37,8.38,764.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M01,43.0,20.19,20.1,13.71,517.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M02,51.0,17.42,21.2,12.17,627.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M03,81.0,19.63,16.49,12.12,1049.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M04,82.0,27.17,25.29,18.59,1101.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M05,82.0,26.07,24.62,18.37,1100.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M06,93.0,26.06,29.96,22.45,1289.0,2026-09-14T13:39:21.195883
27,Lugo,2026,M07,101.0,32.51,39.32,29.52,1459.0,2026-09-14T13:39:21.195883
28,Madrid,2024,M08,253.0,44.05,35.86,27.87,3699.0,2026-09-14T13:39:21.195883
28,Madrid,2024,M09,251.0,52.27,28.77,20.51,3706.0,2026-09-14T13:39:21.195883
28,Madrid,2024,M10,260.0,51.17,27.69,20.13,3798.0,2026-09-14T13:39:21.195883
28,Madrid,2024,M11,255.0,41.17,26.99,20.17,3723.0,2026-09-14T13:39:21.195883
28,Madrid,2024,M12,250.0,42.0,27.93,21.32,3698.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M01,218.0,31.37,21.7,14.68,3474.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M02,226.0,36.96,21.72,16.03,3655.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M03,223.0,37.72,22.1,16.44,3601.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M04,222.0,48.0,29.62,22.02,3569.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M05,231.0,46.71,32.11,23.92,3524.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M06,237.0,54.04,33.54,25.78,3628.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M07,237.0,47.09,29.99,22.3,3648.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M08,233.0,38.86,39.99,29.42,3585.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M09,249.0,49.49,31.02,23.28,3710.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M10,248.0,47.52,32.2,22.83,3768.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M11,240.0,39.73,28.26,19.49,3696.0,2026-09-14T13:39:21.195883
28,Madrid,2025,M12,246.0,40.17,30.46,23.13,3723.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M01,232.0,31.64,25.52,17.54,3627.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M02,235.0,38.91,25.06,18.37,3709.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M03,243.0,38.99,25.5,17.83,3805.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M04,252.0,42.56,29.03,20.84,3808.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M05,243.0,48.35,30.68,22.93,3683.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M06,250.0,51.22,31.78,22.97,3796.0,2026-09-14T13:39:21.195883
28,Madrid,2026,M07,245.0,39.5,35.63,23.73,3707.0,2026-09-14T13:39:21.195883
29,Málaga,2024,M08,1554.0,37.79,54.43,39.33,11562.0,2026-09-14T13:39:21.195883
29,Málaga,2024,M09,1575.0,28.35,41.81,23.75,11922.0,2026-09-14T13:39:21.195883
29,Málaga,2024,M10,1414.0,24.68,33.05,20.48,10910.0,2026-09-14T13:39:21.195883
29,Málaga,2024,M11,1296.0,15.08,19.0,11.44,9592.0,2026-09-14T13:39:21.195883
29,Málaga,2024,M12,1098.0,13.6,16.85,10.92,8423.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M01,1001.0,15.58,5.78,5.63,8547.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M02,1164.0,18.11,16.96,15.79,9365.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M03,1360.0,21.58,16.63,15.57,10735.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M04,1679.0,22.06,24.87,18.64,11899.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M05,1646.0,29.0,46.15,27.83,12071.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M06,1654.0,47.13,55.07,39.75,11574.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M07,1642.0,46.3,57.53,40.15,11653.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M08,1634.0,35.32,58.07,37.09,11853.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M09,1491.0,33.33,45.45,27.12,10524.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M10,1322.0,23.87,46.82,26.63,9813.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M11,1062.0,11.94,18.57,9.0,8031.0,2026-09-14T13:39:21.195883
29,Málaga,2025,M12,1005.0,15.73,26.13,14.79,7319.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M01,992.0,14.25,12.64,9.73,6941.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M02,1041.0,13.21,12.85,7.64,7092.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M03,979.0,17.32,17.58,10.43,6563.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M04,1175.0,28.08,32.55,22.3,8351.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M05,1158.0,25.41,40.81,25.55,8391.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M06,1193.0,47.25,49.7,33.86,8737.0,2026-09-14T13:39:21.195883
29,Málaga,2026,M07,1438.0,38.44,67.09,44.66,10452.0,2026-09-14T13:39:21.195883
30,Murcia,2024,M08,182.0,46.92,54.58,40.34,2111.0,2026-09-14T13:39:21.195883
30,Murcia,2024,M09,189.0,33.94,20.11,14.16,2146.0,2026-09-14T13:39:21.195883
30,Murcia,2024,M10,190.0,33.76,18.04,12.61,2153.0,2026-09-14T13:39:21.195883
30,Murcia,2024,M11,206.0,29.48,19.41,13.49,2305.0,2026-09-14T13:39:21.195883
30,Murcia,2024,M12,200.0,30.87,23.64,17.7,2253.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M01,220.0,18.39,12.85,8.26,2526.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M02,212.0,31.98,15.78,11.27,2488.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M03,210.0,24.56,13.03,9.2,2461.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M04,217.0,26.74,15.69,11.6,2558.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M05,260.0,22.08,13.27,9.6,3028.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M06,261.0,31.66,17.75,12.82,3063.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M07,249.0,42.88,30.53,23.52,3023.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M08,246.0,47.2,44.86,37.18,2975.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M09,245.0,24.31,13.11,9.61,2883.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M10,243.0,21.64,13.15,9.42,2828.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M11,236.0,24.82,13.91,10.22,2805.0,2026-09-14T13:39:21.195883
30,Murcia,2025,M12,239.0,21.78,17.71,12.88,2837.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M01,227.0,18.39,12.71,9.23,2808.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M02,234.0,20.89,11.85,8.6,2923.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M03,224.0,18.36,11.51,7.88,2810.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M04,222.0,24.01,16.22,10.46,2795.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M05,231.0,18.64,14.24,9.06,2839.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M06,226.0,24.4,15.21,9.66,2768.0,2026-09-14T13:39:21.195883
30,Murcia,2026,M07,234.0,33.53,28.87,20.18,2846.0,2026-09-14T13:39:21.195883
31,Navarra,2024,M08,705.0,49.16,59.19,50.97,5858.0,2026-09-14T13:39:21.195883
31,Navarra,2024,M09,697.0,37.55,29.97,23.82,5855.0,2026-09-14T13:39:21.195883
31,Navarra,2024,M10,651.0,43.1,23.39,19.07,5422.0,2026-09-14T13:39:21.195883
31,Navarra,2024,M11,677.0,33.75,20.41,15.91,5623.0,2026-09-14T13:39:21.195883
31,Navarra,2024,M12,607.0,28.48,23.88,20.74,5076.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M01,428.0,22.97,16.58,12.1,3670.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M02,490.0,27.95,9.97,9.11,4068.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M03,510.0,28.71,14.19,12.47,4191.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M04,629.0,39.38,31.55,21.98,5253.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M05,683.0,37.67,24.04,22.29,5624.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M06,693.0,38.32,24.53,17.16,5766.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M07,728.0,43.79,43.61,33.32,5928.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M08,755.0,38.35,51.74,42.09,6198.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M09,716.0,31.75,28.89,20.11,5919.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M10,720.0,39.26,27.17,20.04,5909.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M11,685.0,33.03,22.44,16.6,5680.0,2026-09-14T13:39:21.195883
31,Navarra,2025,M12,684.0,33.41,28.58,21.62,5487.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M01,656.0,22.83,16.81,10.96,5472.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M02,657.0,28.22,17.5,12.56,5421.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M03,670.0,38.27,17.88,13.7,5588.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M04,767.0,38.91,26.13,18.98,6540.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M05,734.0,36.21,24.38,16.77,6306.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M06,725.0,35.41,25.21,17.02,6190.0,2026-09-14T13:39:21.195883
31,Navarra,2026,M07,742.0,34.52,46.53,32.51,6180.0,2026-09-14T13:39:21.195883
32,Ourense,2024,M08,64.0,45.69,50.14,42.45,914.0,2026-09-14T13:39:21.195883
32,Ourense,2024,M09,61.0,40.48,31.3,25.86,883.0,2026-09-14T13:39:21.195883
32,Ourense,2024,M10,55.0,31.48,21.98,18.21,788.0,2026-09-14T13:39:21.195883
32,Ourense,2024,M11,51.0,23.59,13.73,12.46,720.0,2026-09-14T13:39:21.195883
32,Ourense,2024,M12,38.0,37.1,20.16,18.64,497.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M01,43.0,14.78,7.42,6.39,588.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M02,44.0,32.98,12.25,11.8,577.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M03,51.0,24.34,11.04,10.69,681.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M04,59.0,33.58,15.89,15.55,815.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M05,59.0,29.36,17.36,14.38,790.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M06,59.0,28.77,15.74,14.78,798.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M07,59.0,44.52,27.21,24.89,809.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M08,58.0,45.83,43.46,40.76,823.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M09,58.0,33.94,23.61,18.8,789.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M10,55.0,35.05,23.13,17.65,745.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M11,55.0,31.49,13.78,12.61,745.0,2026-09-14T13:39:21.195883
32,Ourense,2025,M12,47.0,34.99,15.89,14.13,655.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M01,34.0,25.4,15.07,14.55,476.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M02,39.0,38.2,16.73,15.49,538.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M03,46.0,28.14,14.08,12.63,609.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M04,46.0,42.78,23.03,21.57,639.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M05,54.0,36.03,22.54,20.68,737.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M06,55.0,37.09,23.35,21.33,749.0,2026-09-14T13:39:21.195883
32,Ourense,2026,M07,54.0,44.75,37.28,32.71,743.0,2026-09-14T13:39:21.195883
33,Asturias,2024,M08,1395.0,52.6,68.84,58.51,14901.0,2026-09-14T13:39:21.195883
33,Asturias,2024,M09,1297.0,25.82,31.38,23.74,13905.0,2026-09-14T13:39:21.195883
33,Asturias,2024,M10,1231.0,20.19,16.25,11.64,13276.0,2026-09-14T13:39:21.195883
33,Asturias,2024,M11,1174.0,15.99,14.39,9.78,12197.0,2026-09-14T13:39:21.195883
33,Asturias,2024,M12,1069.0,17.2,14.95,11.62,10611.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M01,876.0,7.14,7.57,5.06,8087.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M02,856.0,12.48,12.05,7.17,8244.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M03,972.0,15.55,12.5,10.19,9401.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M04,1222.0,25.85,21.07,17.52,12306.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M05,1220.0,20.97,18.79,13.38,12477.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M06,1291.0,30.82,30.72,20.9,13580.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M07,1361.0,42.78,50.93,42.52,13977.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M08,1413.0,46.57,63.83,54.28,14603.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M09,1241.0,32.51,35.02,26.12,13179.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M10,1014.0,21.84,21.23,15.23,10473.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M11,975.0,16.4,13.79,10.14,9463.0,2026-09-14T13:39:21.195883
33,Asturias,2025,M12,869.0,21.35,19.07,12.43,8474.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M01,971.0,10.42,11.98,7.04,9291.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M02,946.0,17.79,13.43,9.16,8996.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M03,1057.0,18.4,14.17,9.73,10799.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M04,1203.0,29.08,22.1,16.33,12411.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M05,1219.0,23.11,21.32,14.99,12560.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M06,1346.0,32.68,31.8,23.81,14500.0,2026-09-14T13:39:21.195883
33,Asturias,2026,M07,1436.0,48.34,54.52,44.47,15427.0,2026-09-14T13:39:21.195883
34,Palencia,2024,M08,205.0,40.18,47.78,35.51,2122.0,2026-09-14T13:39:21.195883
34,Palencia,2024,M09,191.0,36.08,24.65,19.12,1961.0,2026-09-14T13:39:21.195883
34,Palencia,2024,M10,199.0,36.18,22.21,16.89,2036.0,2026-09-14T13:39:21.195883
34,Palencia,2024,M11,167.0,27.41,21.26,15.32,1652.0,2026-09-14T13:39:21.195883
34,Palencia,2024,M12,163.0,22.49,18.4,14.18,1500.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M01,122.0,10.24,12.43,7.99,1139.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M02,139.0,21.6,15.47,10.42,1402.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M03,149.0,22.93,20.62,13.39,1582.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M04,158.0,29.15,23.44,17.32,1691.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M05,164.0,33.37,27.96,20.21,1802.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M06,167.0,34.18,27.53,19.01,1809.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M07,171.0,47.07,41.32,28.34,1931.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M08,174.0,41.74,55.36,36.57,1947.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M09,167.0,33.34,31.82,20.52,1915.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M10,158.0,28.83,26.04,16.73,1814.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M11,153.0,22.22,18.8,11.82,1653.0,2026-09-14T13:39:21.195883
34,Palencia,2025,M12,143.0,23.71,18.21,13.51,1462.0,2026-09-14T13:39:21.195883
34,Palencia,2026,M01,158.0,11.46,11.39,7.38,1461.0,2026-09-14T13:39:21.195883
34,Palencia,2026,M02,154.0,20.78,16.73,9.86,1546.0,2026-09-14T13:39:21.195883
34,Palencia,2026,M03,149.0,22.42,19.19,10.99,1490.0,2026-09-14T13:39:21.195883
